# Gaussian approximation to combined chains of Mcmc246 to Mcmc252 by weighting each chain equally.
# covariance matrix (nfw_re, nfw_rs, bary_MtoL, Dt)
2.006006e-03	-4.161072e-03	-8.208389e-03	4.738787e+00	
-4.161072e-03	4.573232e+00	-5.229773e-02	4.532597e+01	
-8.208389e-03	-5.229773e-02	3.476374e-02	-2.030637e+01	
4.738787e+00	4.532597e+01	-2.030637e+01	1.254022e+04	
